id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
4959-2024,DA,Spitalul Județean de Urgență Ploiești,MLM MEDICAL S.R.L.,898780,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,898780,TED eForms (suma valorilor maxime pe loturi),,DA,MATERIALE SPECIFICE MEDICINA LEGALA,33922000,2023-12-27,36,2026-12-27,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/4959-2024
5399-2024,DA,Institutul National de Neurologie si Boli Neurovasculare,ENLIFE SOLUTIONS / TECMED,36157040,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,36157040,TED eForms (suma valorilor maxime pe loturi),,DA,ACORD CADRU CONSUMABILE RADIOLOGIE INTERVENTIONALA,33141000,2023-12-27,24,2025-12-27,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/5399-2024
58554-2024,DA,Spitalul Clinic de Urgenta Bucuresti,LIAMED,1304160,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,1304160,TED eForms (suma valorilor maxime pe loturi),,DA,Materiale sanitare pentru anestezie,33140000,2023-12-27,48,2027-12-27,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/58554-2024
8186-2024,DA,Spitalul Clinic Municipal de Urgenta Timisoara,AUDIOLOGOS / CLARFON / FIX IMPORT EXPORT,1941800,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),242523,TED eForms (valoarea totala a rezultatului),1941800,TED eForms BT-118 (valoarea maxima a acordului),1885800,DA,PROCESOARE DE SUNET,33185100,2023-12-27,24,2025-12-27,TED eForms (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 291943-2025; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 252650-2025, 291943-2025",https://ted.europa.eu/en/notice/-/detail/8186-2024
CAN1117906,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,EURIAL EST DISTRIBUTIE,104,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),104,SICAP/OpenTender (valori pe atribuire),,,,,,33711900,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-04-11 (CAN1124623), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117906
CAN1117929,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,Lumamed Health&Care SRL,4050,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4050,SICAP/OpenTender (valori pe atribuire),,,,,,33141624,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117929
CAN1117930,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,NOVOMED INTERNATIONAL SRL,9168,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),9168,SICAP/OpenTender (valori pe atribuire),,,,,,33170000,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-19 (CAN1123100), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117930
CAN1117938,NU,Spitalul Judetean de Urgenta Tulcea,NOVOMED INTERNATIONAL SRL,11679,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),11679,SICAP/OpenTender (valori pe atribuire),,,,,,33141113,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-05-10 (CAN1126126), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117938
CAN1117942,NU,Spitalul Judetean de Urgenta Tulcea,NOVOMED INTERNATIONAL SRL,164200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),164200,SICAP/OpenTender (valori pe atribuire),164200,SICAP/OpenTender (valoare procedura),,,Consumabile medicale I,33140000,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-05-10 (CAN1126126), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117942
CAN1117950,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,2780,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2780,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117950
CAN1117955,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,3600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),3600,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117955
CAN1117959,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,1696,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1696,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117959
CAN1117961,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,136,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),136,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117961
CAN1117965,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,3184,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),3184,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117965
CAN1117966,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,2408,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2408,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117966
CAN1117969,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,1140,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1140,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117969
CAN1117971,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,2730,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2730,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117971
CAN1117973,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,2240,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2240,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117973
CAN1117976,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,1408,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1408,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul CAN1117976; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: CAN1117992,SICAP anunt nr. CAN1117976
CAN1117981,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,4440,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4440,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117981
CAN1117983,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,PRIMEX MEDICAL,1680,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1680,SICAP/OpenTender (valori pe atribuire),,,,,,33192500,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-01-04 (CAN1118365), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117983
CAN1117984,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,3824,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),3824,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117984
CAN1117986,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,780,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),780,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117986
CAN1117988,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,ROVAL MED,2900,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2900,SICAP/OpenTender (valori pe atribuire),,,,,,33194100,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-01-04 (CAN1118368), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117988
CAN1117989,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,SANROTEX TRADING SRL,4301,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4301,SICAP/OpenTender (valori pe atribuire),,,,,,33141118,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-01-04 (CAN1118370), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117989
CAN1117990,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,1080,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1080,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117990
CAN1117993,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,"""ADRIAN SPIRESCU SI MIHAELA PELTEACU"" S.C.P.A.",4564,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4564,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1117993
CAN1117998,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,LUAN VISION,960,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),960,SICAP/OpenTender (valori pe atribuire),,,,,,33141200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-04 (CAN1122032), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1117998
CAN1118001,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,ALPHA MEDICAL S.R.L.,20350,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),20350,SICAP/OpenTender (valori pe atribuire),,,,,,33157000,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-04 (CAN1122002), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118001
CAN1118003,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,1520,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1520,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118003
CAN1118004,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,CO&CO Consumer 2002 S.R.L.,1075,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1075,SICAP/OpenTender (valori pe atribuire),,,,,,33141641,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-04 (CAN1122014), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118004
CAN1118007,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,CRIO - 2 S.R.L.,38897,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),38897,SICAP/OpenTender (valori pe atribuire),,,,,,33141118,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-04 (CAN1122020), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118007
CAN1118008,NU,Spitalul Judetean de Urgenta Tulcea,AXIOMED SOLUTIONS SRL,600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),600,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118008
CAN1118011,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,DELUXE MEDICRAFTS,7731,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),7731,SICAP/OpenTender (valori pe atribuire),,,,,,33198200,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-19 (CAN1123008), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118011
CAN1118012,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,DIRECT PHARMA LOGISTICS S.R.L.,8160,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),8160,SICAP/OpenTender (valori pe atribuire),,,,,,33181520,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118012
SCN1136499,NU,SPITALUL JUDETEAN DE URGENTA BUZAU,ROVAL MED / ALPHA BRIO MEDICAL S.R.L. / ALPHA NED 2000 EXIM,,valoare nepublicata,,,,,,,,33141310,2023-12-27,24,2025-12-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. SCN1136499
120657-2024,DA,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",B.BRAUN MEDICAL / DIRECT PHARMA LOGISTICS S.R.L. / EXIMIA MEDICAL / HELLIMED / L&P MEDICAL / MEDI -TECH BUSINESS SRL / MEDTRONIC ROMANIA SRL / S.C.MEDICAL GRUP S.R.L.,16742660,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),1262525,TED eForms (valoarea totala a rezultatului),16742660,TED eForms BT-118 (valoarea maxima a acordului),34963100,DA,Materiale sanitare electrofiziologie,33141200,2023-12-28,24,2025-12-28,TED eForms (durata publicata),,valorile totale atribuite publicate pentru aceeasi procedura difera de peste 50 de ori intre anunturi (20230 - 1262525 RON); posibil eroare de publicare - verificati anunturile,"unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 4 anunturi de atribuire (din anuntul 17333-2026; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 348125-2025, 357722-2025, 579205-2025, 17333-2026",https://ted.europa.eu/en/notice/-/detail/120657-2024
56735-2024,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,MEDTRONIC ROMANIA SRL / Sante International S.A.,3840600,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,3840600,TED eForms (suma valorilor maxime pe loturi),4786500,DA,Acord cadru de furnizare Stimulatoare - resincronizare,33158210,2023-12-28,36,2026-12-28,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/56735-2024
89286-2024,DA,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,BIO TECHNIC ROMANIA S.R.L. / HS MEDICAL SRL / MEDICAL ORTOVIT / OSTEOPHARM S.R.L. / STRYKER ROMANIA / VALDOMEDICA TRADING / ZIMMER BIOMET ROMANIA,26400045,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),15203466,TED eForms (valoarea totala a rezultatului),26400045,TED eForms BT-118 (valoarea maxima a acordului),27949860,DA,PROTEZE ORTOPEDICE,33183200,2023-12-28,36,2026-12-28,TED eForms (durata publicata),DA,valorile totale atribuite publicate pentru aceeasi procedura difera de peste 50 de ori intre anunturi (291954 - 15203466 RON); posibil eroare de publicare - verificati anunturile,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 31 anunturi de atribuire (din anuntul 655279-2026; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 129327-2024, 154283-2024, 259635-2024, 458407-2024, 205433-2024, 328725-2024, 424666-2024, 372561-2024, 515832-2025, 553541-2025, 546351-2024, 110942-2026, 628342-2024, 61513-2025, 689153-2024, 105234-2025, 799751-2024, 123565-2025, 197760-2025, 278090-2025, 352373-2025, 403997-2025, 654133-2025, 632368-2025, 704438-2025, 839875-2025, 845432-2025, 121342-2026, 534983-2026, 548612-2026, 655279-2026",https://ted.europa.eu/en/notice/-/detail/89286-2024
CN1063021,NU,Spitalul Judetean de Urgenta Slobozia,DELUXE MEDICRAFTS / DIRECT PHARMA LOGISTICS S.R.L.,,valoare nepublicata,,,,,,,,33181520,2023-12-28,24,2025-12-28,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-03-14 (160851-2024), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CN1063021
13552-2024,DA,SPITALUL CLINIC DE RECUPERARE IASI,AUDIOLOGOS / FIX IMPORT EXPORT / IMPLANT ROMANIA S.R.L.,42723297,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),5325862,TED eForms (valoarea totala a rezultatului),42723297,TED eForms BT-118 (valoarea maxima a acordului),53523096,DA,"SISTEME DE IMPLANT COHLEAR, TRUNCHI CEREBRAL, PROTEZE AUDITIVE, PROTEZE DE URECHE MEDIE SI PROCESOARE DE SUNET",33185200,2023-12-29,24,2025-12-29,TED eForms (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 4 anunturi de atribuire (din anuntul 326551-2025; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 634593-2024, 738278-2024, 326551-2025, 63722-2025",https://ted.europa.eu/en/notice/-/detail/13552-2024
14239-2024,DA,SPITALUL CLINIC JUDETEAN DE URGENTA BRASOV,MEDTRONIC ROMANIA SRL,14496000,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,14496000,TED eForms (suma valorilor maxime pe loturi),,DA,MATERIALE SANITARE ENDOPROTEZARE AORTICĂ,33184500,2023-12-29,48,2027-12-29,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/14239-2024
29699-2024,DA,SPITALUL CLINIC DE PEDIATRIE SIBIU,ADAR UNIC SOLUTIONS / ALPHA NED 2000 EXIM / B.BRAUN MEDICAL / CRIO - 2 S.R.L. / DELUXE MEDICRAFTS / FRESENIUS KABI ROMANIA / Flexi Pro SRL / HDL Union / HELLIMED / IDEAL OPTIONS / MEDDO IMPORT-EXPORT / MEDICAL GRUP / NAFKA GRUP / NOVA FIT 2000 SRL / PAUL HARTMANN / PRODCONFARM S.R.L. / ROVAL MED / SANROTEX TRADING SRL / SANTOMED / TMS - TOP MEDICAL SUPPLIER / TZMO ROMANIA / ZARYS INTERNATIONAL GROUP,1576506,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),1124255,TED eForms (valoarea totala a rezultatului),1576506,TED eForms BT-118 (valoarea maxima a acordului),2276750,DA,FURNIZARE MATERIALE SANITARE SI CONSUMABILE MEDICALE,33140000,2023-12-29,24,2025-12-29,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 769025-2025; aceeasi procedura publicata si sub: 769025-2025,https://ted.europa.eu/en/notice/-/detail/29699-2024
17902-2024,DA,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",VAVIAN TRADING S.R.L.,5656200,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),2203300,TED eForms (valoarea totala a rezultatului),5656200,TED eForms BT-118 (valoarea maxima a acordului),5656200,DA,ECHIPAMENTE MEDICALE PENTRU ENDOSCOPIE - acord cadru 24 luni,33168000,2024-01-03,24,2026-01-03,TED eForms (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2025-05-20 (355684-2025), inainte de expirarea calculata => probabil inlocuit",unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 774251-2024; aceeasi procedura publicata si sub: 774251-2024,https://ted.europa.eu/en/notice/-/detail/17902-2024
18742-2024,DA,SPITALUL CLINIC MUNICIPAL CLUJ-NAPOCA,A.M.S. 2000 TRADING IMPEX / DELTAMED / DIAMEDIX IMPEX / Elta 90 Medical Research SRL / Medist,,valoare nepublicata,,,,,,,Echipamente medicale pentru dotarea Laboratorului de Analize Medicale,33100000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/18742-2024
45266-2024,DA,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,BOSTON SCIENTIFIC ROMANIA / EURO PHARMAMED / EURODIAGONAL S.R.L. / GENODYNAMIC SRL / KARL STORZ ENDOSCOPIA ROMANIA / MEDTRONIC ROMANIA SRL / NANO BIO MEDICAL S.R.L. / SAB TRANS CONSULT / Sof Medica / TECMED PLUS S.R.L. / VALDOMEDICA TRADING / VAVIAN TRADING S.R.L.,24559877,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,24559877,TED eForms (suma valorilor maxime pe loturi),33510678,DA,FURNIZARE MATERIALE SANITARE SI CONSUMABILE SPECIFICE INTERVENTIILOR ENDOSCOPICE,33162000,2024-01-03,36,2027-01-03,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/45266-2024
7403-2024,DA,Spitalul Clinic Municipal de Urgenta Timisoara,DELUXE MEDICRAFTS / PAUL HARTMANN,102984,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),34360,TED eForms (valoarea totala a rezultatului),102984,TED eForms BT-118 (valoarea maxima a acordului),662052,DA,MATERIAL MOALE 4,33141119,2024-01-03,12,2025-01-03,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 254036-2025; aceeasi procedura publicata si sub: 254036-2025,https://ted.europa.eu/en/notice/-/detail/7403-2024
7910-2024,DA,"SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE",BIO AQUA GROUP,9629370,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,9629370,TED eForms (suma valorilor maxime pe loturi),9629370,DA,ACORD CADRU FURNIZARE STICLARIE DE LABORATOR,33790000,2024-01-03,24,2026-01-03,TED eForms (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/7910-2024
CAN1118178,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,CRIO - 2 S.R.L.,26700,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),26700,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-05-29 (CAN1127242), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118178
CAN1118180,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,ICU DARMED S.R.L.,41685,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),41685,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118180
CAN1118183,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,STRYKER ROMANIA,69600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),69600,SICAP/OpenTender (valori pe atribuire),69600,SICAP/OpenTender (valoare procedura),,,Consumabile medicale,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-05-29 (CAN1127240), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1118183
CAN1118184,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,GISCO MED,81042,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),81042,SICAP/OpenTender (valori pe atribuire),81042,SICAP/OpenTender (valoare procedura),,,CONSUMABILE MEDICALE,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118184
CAN1118188,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,TEHNOMED SERVICE S.R.L.,3850,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),3850,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118188
CAN1118194,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,TEHNOPLUS MEDICAL,96171,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),96171,SICAP/OpenTender (valori pe atribuire),,,,,Consumabile medicale,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-09-04 (CAN1132650), inainte de expirarea calculata => probabil inlocuit",valoarea procedurii din SICAP/OpenTender (9.617.125 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1118194
CAN1118197,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,Balton Med,109200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),109200,SICAP/OpenTender (valori pe atribuire),109200,SICAP/OpenTender (valoare procedura),,,Consumabile medicale,33140000,2024-01-03,24,2026-01-03,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1118197
