id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
CN1038341,NU,Spitalul Clinic de Urgenta Bucuresti,STERICYCLE ROMANIA S.R.L.,,valoare nepublicata,,,,,,,"Servicii de colectare, transport, procesare si eliminare finala a deseurilor spitalicesti si a deseurilor lichide chimice",90524400,2022-01-07,47.3,2025-12-17,"SICAP/OpenTender (durata publicata, zile)",,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-03-28 (640680-2022), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CN1038341
SCN1093581,NU,SPITALUL CLINIC DE PEDIATRIE SIBIU,STERICYCLE ROMANIA S.R.L.,187793,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),187793,SICAP/OpenTender (valori pe atribuire),,,,,"PRESTARI SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE FINALA A DESEURILOR MEDICALEPRESTARI SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE FI",90524400,2022-01-07,23.7,2023-12-29,"SICAP/OpenTender (durata publicata, zile)",,,valoarea procedurii din SICAP/OpenTender (18.779.280 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); inregistrarea SICAP contine un rand total si randuri pe loturi; totalul o singura data,SICAP anunt nr. SCN1093581
SCN1094175,NU,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",STERICYCLE ROMANIA S.R.L.,,valoare nepublicata,,,,,,DA,"Acord cadru de servicii de colectare, transport si eliminare finala a deseurilor medicale",90524400,2022-01-14,11.8,2023-01-08,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1094175
52568-2022,DA,SPITALUL JUDETEAN SATU MARE,AKSD ROMANIA SRL / STERICYCLE ROMANIA S.R.L.,2534400,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1432200,TED F03 (suma VAL_TOTAL pe contracte),2534400,TED F02 (valoare estimata totala),2534400,DA,"SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE FINALA A DESEURILOR SPITALICESTI",90524400,2022-01-18,36,2025-01-18,TED eForms (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 94835-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 71898-2024, 78845-2024, 163898-2022, 94835-2023",https://ted.europa.eu/en/notice/-/detail/52568-2022
CAN1071642,NU,Spital Clinic Judetean de Urgenta Arad,DEMECO S.R.L.,640232,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),640232,SICAP/OpenTender (valori pe atribuire),640232,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare ,transport si eliminare a deseurilor spitalicesti.",90524400,2022-01-20,24,2024-01-20,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1071642
SCN1100086,NU,SPITALUL MUNICIPAL ADJUD,ECO FIRE SISTEMS S.R.L.,,valoare nepublicata,,,,,,,"Servicii de colectare, transport si eliminare finala a deseurilor spitalicesti",90524400,2022-01-20,23.7,2024-01-11,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1100086
107209-2022,DA,Spitalul Judetean de Urgenta Alba Iulia,AKSD ROMANIA SRL,1780800,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1501920,TED F03 (II.1.7 valoarea totala a achizitiei),1780800,TED F02 (valoare estimata totala),,DA,"SERVICII DE COLECTARE, TRANSPORT ȘI ELIMINARE FINALĂ A DEȘEURILOR MEDICALE",90524400,2022-01-26,24,2024-01-26,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: CN1034175,https://ted.europa.eu/en/notice/-/detail/107209-2022
69305-2022,DA,SPITALUL JUDETEAN DE URGENTA BISTRITA,DEMECO S.R.L.,6753600,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),5947200,TED F03 (II.1.7 valoarea totala a achizitiei),6753600,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport, procesare si eliminare finala a deseurilor spitalicesti",90524400,2022-01-31,48,2026-01-31,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 544731-2021,https://ted.europa.eu/en/notice/-/detail/69305-2022
CAN1072311,NU,Spitalul Clinic Colentina,Chemical Company S.A.,187000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),187000,SICAP/OpenTender (valori pe atribuire),187000,SICAP/OpenTender (valoare procedura),,,"CONTRACT DE PRESTARI SERVICII DE COLECTARE, TRANSPORT SI NEUTRALIZARE DESEURI CHIMICE PERICULOASE, TOXICE SI PRECURSOR CU FURNIZARE DE AMBAL",90524400,2022-02-02,24,2024-02-02,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1072311
76628-2022,DA,SPITALUL CLINIC JUDETEAN DE URGENTA SF. APOSTOL ANDREI,ECO FIRE SISTEMS S.R.L.,1872000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1872000,TED F03 (II.1.7 valoarea totala a achizitiei),1872000,TED F02 (valoare estimata totala),,DA,"SERVICII DE COLECTARE,TRANSPORT, NEUTRALIZARE SI DISTRUGERE DESEURI BIOLOGICE PERICULOASE DE LA SEDIUL SCJU SI DE LA SECTIILE EXTERIOARE",90524400,2022-02-07,24,2024-02-07,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 274898-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 274898-2023,https://ted.europa.eu/en/notice/-/detail/76628-2022
147175-2022,DA,SPITALUL JUDETEAN DE URGENTA DROBETA TURNU SEVERIN,BIO HAZARD S.R.L. / COMPACT ECO SRL,3348000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),3672000,TED F03 (II.1.7 valoarea totala a achizitiei),3348000,TED F02 (valoare estimata totala),,DA,"Acord Cadru de prestari servicii de colectare, transport si eliminare finala a deseurilor periculoase (taietoare intepatoare infectioase; ch",90524400,2022-02-10,24,2024-02-10,TED F02 (durata publicata),,,titlul indica medicamente (CPV 33x publicat de autoritate); data = prima incheiere de contract publicata in TED; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),https://ted.europa.eu/en/notice/-/detail/147175-2022
106921-2022,DA,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",DEMECO S.R.L. / STERICYCLE ROMANIA S.R.L.,2700000,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),2411530,TED eForms (valoarea totala a rezultatului),2700000,TED eForms BT-118 (valoarea maxima a acordului),2736000,DA,"Serviciul de colectare, transport si eliminare deseuri medicale (spitalicesti)",90524400,2022-02-14,24,2024-02-14,TED eForms (durata publicata),,,"unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 6 anunturi de atribuire (din anuntul 793364-2024; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 662342-2021, 404197-2022, 485277-2022, 277088-2023, 561644-2023, 784201-2024, 793364-2024",https://ted.europa.eu/en/notice/-/detail/106921-2022
CAN1073441,NU,Spitalul Judetean de Urgenta Tulcea,LUXURY ESTETIQ,269910,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),269910,SICAP/OpenTender (valori pe atribuire),269910,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, de transport, procesare si de eliminare a deseurilor periculoare",90524400,2022-02-21,24,2024-02-21,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1073441
SCN1096879,NU,Spitalul de Pediatrie Pitesti,STERICYCLE ROMANIA S.R.L.,205200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),205200,SICAP/OpenTender (valori pe atribuire),205200,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE FINALA A DESEURILOR MEDICALE",90524100,2022-03-01,23.7,2024-02-20,"SICAP/OpenTender (durata publicata, zile)",,,inregistrarea SICAP contine un rand total si randuri pe loturi; totalul o singura data,SICAP anunt nr. SCN1096879
130020-2022,DA,Spitalul Clinic de Urgenta Bagdasar-Arseni,STERICYCLE ROMANIA S.R.L.,2505600,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2304000,TED F03 (II.1.7 valoarea totala a achizitiei),2505600,TED F02 (valoare estimata totala),,DA,"SERVICII DE COLECTARE, TRANSPORT ȘI ELIMINARE DEȘEURI SPITALICEȘTI, CU FURNIZARE DE AMBALAJE",90524400,2022-03-07,24,2024-03-07,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 624706-2021,https://ted.europa.eu/en/notice/-/detail/130020-2022
SCN1098938,NU,SPITALUL MUNICIPAL LUPENI,STERICYCLE ROMANIA S.R.L.,602713,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),602713,SICAP/OpenTender (valori pe atribuire),,,,,"SERVICII DE COLECTARE, DE TRANSPORT SI DE ELIMINARE A DESEURILOR MEDICALE",90524000,2022-03-10,23.7,2024-02-29,"SICAP/OpenTender (durata publicata, zile)",,,valoarea procedurii din SICAP/OpenTender (60.271.265 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); inregistrarea SICAP contine un rand total si randuri pe loturi; totalul o singura data,SICAP anunt nr. SCN1098938
171118-2022,DA,SPITALUL CLINIC DE URGENTA SF.IOAN,SERVICII SALUBRITATE BUCURESTI / STERICYCLE ROMANIA S.R.L.,2400000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2122464,TED F03 (II.1.7 valoarea totala a achizitiei),2400000,TED F02 (valoare estimata totala),,DA,"ACORD CADRU SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE DESEURI",90524400,2022-03-28,24,2024-03-28,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/171118-2022
640680-2022,DA,Spitalul Clinic de Urgenta Bucuresti,STERICYCLE ROMANIA S.R.L.,10101120,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),7439808,TED F03 (II.1.7 valoarea totala a achizitiei),10101120,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport, procesare si eliminare finala a deseurilor spitalicesti si a deseurilor lichide chimice",90524400,2022-03-28,48,2026-03-28,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/640680-2022
CAN1076794,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,280800,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),280800,SICAP/OpenTender (valori pe atribuire),280800,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, de transport si de eliminare a deșeurilor spitalicești I",90524400,2022-04-11,24,2024-04-11,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-08-03 (CAN1084416), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1076794
270851-2022,DA,Spital Clinic Judetean de Urgenta Arad,ALVI SERV / ECOLOGMED S.R.L. / STERICYCLE ROMANIA S.R.L.,10056446,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),10056446,TED F03 (II.1.7 valoarea totala a achizitiei),10056446,TED eForms BT-118 (valoarea maxima a acordului),10930920,DA,"Servicii de colectare, de transport si de eliminare finala a deseurilor rezultate din activitatea medicala",90524400,2022-04-21,48,2026-04-21,TED eForms (durata publicata),,contract publicat dupa data expirarii calculate (2026-05-28); durata este probabil subestimata,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 15 anunturi de atribuire (din anuntul 16849-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 315594-2024, 27430-2025, 312644-2024, 521584-2024, 113377-2025, 518411-2025, 92508-2026, 84903-2026, 160477-2026, 399272-2026, 285965-2022, 541724-2022, 16849-2023, 597861-2023",https://ted.europa.eu/en/notice/-/detail/270851-2022
260017-2022,DA,SPITALUL JUDETEAN DE URGENTA ZALAU,AKSD ROMANIA SRL,3358080,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),3060000,TED F03 (II.1.7 valoarea totala a achizitiei),3358080,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, manipulare, transport şi eliminare a deşeurilor spitaliceşti cu asigurare de recipienţi pentru colectare - 2022",90524400,2022-04-27,36,2025-04-27,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 3 anunturi de atribuire (din anuntul 260017-2022; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 277533-2022, 39146-2023",https://ted.europa.eu/en/notice/-/detail/260017-2022
316372-2022,DA,SPITALUL CLINIC JUDETEAN DE URGENTA SF.SPIRIDON IASI,DEMECO S.R.L.,1710780,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1538580,TED F03 (II.1.7 valoarea totala a achizitiei),1710780,TED F02 (valoare estimata totala),,DA,"Acord cadru ""Servicii de colectare, transport si eliminare finala a deseurilor provenite din activitatea spitalului""",90524400,2022-05-12,24,2024-05-12,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/316372-2022
CN1037895,NU,"Institutul Național de Boli Infecțioase ""Prof. Dr. Matei Balș""",DEMECO S.R.L.,225000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),225000,SICAP/OpenTender (valori pe atribuire),225000,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport și eliminare deșeuri periculoase spitalicești",90524400,2022-05-26,35.5,2025-05-11,"SICAP/OpenTender (durata publicata, zile)",,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-07-05 (376952-2022), inainte de expirarea calculata => probabil inlocuit",2 randuri SICAP cu valoare identica (posibil loturi egale sau acord cu mai multi castigatori); valoarea numarata o singura data,SICAP anunt nr. CN1037895
312569-2022,DA,Ministerul Apararii - U.M 02175 Constanta,ECO FIRE SISTEMS S.R.L.,1766300,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1761180,TED F03 (II.1.7 valoarea totala a achizitiei),1766300,TED F02 (valoare estimata totala),,DA,Achiziţionarea serviciilor de colectare din activitatea medicala conform caietului de sarcini( ACORD CADRU 12 LUNI),90524400,2022-06-06,12,2023-06-06,TED F02 (durata publicata),,,"unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 6 anunturi de atribuire (din anuntul 11268-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 152420-2022, 466594-2022, 11268-2023, 330913-2023, 542997-2023, 624529-2023, CN1040466",https://ted.europa.eu/en/notice/-/detail/312569-2022
687024-2022,DA,"Institutul Regional de Gastroenterologie-Hepatologie ""Prof. Dr. Octavian Fodor"" Cluj",AKSD ROMANIA SRL / STERICYCLE ROMANIA S.R.L. / VERTISA ENVIROMENTAL,1871136,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),,,1871136,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și de eliminare deșeuri spitalicești inclusiv furnizare ambalaje de colectare",90524400,2022-06-06,24,2024-06-06,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 667350-2021, CN1037945",https://ted.europa.eu/en/notice/-/detail/687024-2022
SCN1109127,NU,Spitalul Județean de Urgență Dr.Constantin Andreoiu Ploiești,EKONATIONAL DISTRIBUTION,243165,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),243165,SICAP/OpenTender (valori pe atribuire),243165,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, TRANSPORT SI ELIMNARE FINALA A DESEURILOR MEDICALE SI FURNIZARE AMBALAJE",90524400,2022-06-17,24,2024-06-17,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. SCN1109127
376952-2022,DA,"Institutul National de Boli Infectioase ""Prof. Dr. Matei Bals""",DEMECO S.R.L.,6480000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),4860000,TED F03 (II.1.7 valoarea totala a achizitiei),6480000,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare deșeuri periculoase spitalicești",90524400,2022-07-05,36,2025-07-05,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 376952-2022; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 83556-2023,https://ted.europa.eu/en/notice/-/detail/376952-2022
CAN1082587,NU,Spitalul Clinic de Urgenta Bagdasar-Arseni,Perfect Curier S.R.L.,108000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),108000,SICAP/OpenTender (valori pe atribuire),108000,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare,transport si eliminare deseuri spitalicesti cu furnizare de ambalaje pt.colectarea deseurilor medicale periculoase",90524400,2022-07-08,24,2024-07-08,"ESTIMAT (24 luni, durata nepublicata)",,,cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul CAN1082587; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: CAN1082611,SICAP anunt nr. CAN1082587
432853-2022,DA,Spitalul Judetean de Urgenta Tulcea,ECO FIRE SISTEMS S.R.L. / LUXURY ESTETIQ,4660800,valoare maxima a acordului-cadru (TED eForms (valoare estimata)),2499365,TED eForms (valoarea totala a rezultatului),4660800,TED eForms (valoare estimata),4660800,DA,"Servicii de colectare, de transport, procesare si de eliminare a deseurilor spitalicesti",90524400,2022-07-29,48,2026-07-29,TED eForms (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 22 anunturi de atribuire (din anuntul 547294-2026; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 506445-2022, 527325-2022, 615119-2022, 654954-2022, 12412-2023, 94491-2023, 159807-2023, 375285-2023, 534412-2023, 65808-2024, 81202-2024, 331330-2024, 232718-2024, 588711-2024, 106026-2025, 163662-2025, 292596-2025, 45251-2025, 58213-2025, 150424-2026, 823423-2025, 133184-2026, 211424-2026, 547294-2026",https://ted.europa.eu/en/notice/-/detail/432853-2022
CAN1084416,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,308160,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),308160,SICAP/OpenTender (valori pe atribuire),308160,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, DE TRANSPORT ȘI DE ELIMINARE A DEȘEURILOR SPITALICEȘTI II",90524400,2022-08-03,24,2024-08-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-11-16 (CAN1091990), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1084416
CAN1084419,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,288000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),288000,SICAP/OpenTender (valori pe atribuire),288000,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, DE TRANSPORT ȘI DE ELIMINARE A DEȘEURILOR SPITALICEȘTI III",90524400,2022-08-03,24,2024-08-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-11-16 (CAN1091990), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1084419
492929-2022,DA,"Institutul de Pneumoftiziologie ""Marius Nasta""",STERICYCLE ROMANIA S.R.L.,966240,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),9323360,TED eForms (valoarea totala a rezultatului),966240,TED eForms (suma valorilor maxime pe loturi),988200,DA,"Acord cadru prestari servicii colectare, transport si eliminare deseuri medicale periculoase si oncologice",90524400,2022-08-22,24,2024-08-22,TED eForms (durata publicata),,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 4 anunturi de atribuire (din anuntul 416968-2024; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 23632-2024, 416968-2024, 686754-2022, 640476-2023; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi)",https://ted.europa.eu/en/notice/-/detail/492929-2022
SCN1107376,NU,SPITALUL MUNICIPAL CAREI,STERICYCLE ROMANIA S.R.L.,62118,valoare maxima a acordului-cadru (SICAP/OpenTender (valoare procedura)),62118,SICAP/OpenTender (valori pe atribuire),62118,SICAP/OpenTender (valoare procedura),,DA,"Acord cadru de achiziție publică de servicii de colectare,de transport și eliminare a deșeurilor spitalicesti",90524400,2022-09-02,11.8,2023-08-27,"SICAP/OpenTender (durata publicata, zile)",,,2 randuri SICAP cu valoare identica (posibil loturi egale sau acord cu mai multi castigatori); valoarea numarata o singura data,SICAP anunt nr. SCN1107376
SCN1105785,NU,SPITALUL MUNICIPAL MEDGIDIA,VIVANI SALUBRITATE S.A.,,valoare nepublicata,,,,,,,"Servicii de colectare, transport si eliminare deseuri spitalicesti -24 luni",90524400,2022-09-06,23.7,2024-08-27,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1105785
534936-2022,DA,Spitalul Clinic de Psihiatrie Prof. Dr. Alexandru Obregia,RER ECOLOGIC SERVICE BUCURESTI REBU S.A. / SERVICII SALUBRITATE BUCURESTI / STERICYCLE ROMANIA S.R.L.,1837151,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),,,1837151,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport si neutralizare/eliminare deseuri generate de Spitalul Clinic de Psihiatrie “Prof. Dr. Alexandru Obregia” s",90524000,2022-09-13,24,2024-09-13,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/534936-2022
581400-2022,DA,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",ECO FIRE SISTEMS S.R.L.,2136000,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),13083000,TED eForms (valoarea totala a rezultatului),2136000,TED eForms (suma valorilor maxime pe loturi),2880000,DA,"SERVICII DE COLECTARE,TRANSPORT SI ELIMINARE DESEURI MEDICALE",90524400,2022-09-27,24,2024-09-27,TED eForms (durata publicata),,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 5 anunturi de atribuire (din anuntul 389041-2024; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 187412-2024, 389041-2024, 612038-2022, 18045-2023; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi)",https://ted.europa.eu/en/notice/-/detail/581400-2022
SCN1110833,NU,SPITALUL CLINIC DR. C. I. PARHON,DEMECO S.R.L.,,valoare nepublicata,,,,,,,"SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE DESEURI MEDICALE",90524400,2022-10-01,11.8,2023-09-25,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1110833
CAN1034553,NU,"Institutul de Pneumoftiziologie ""Marius Nasta""",STERICYCLE ROMANIA S.R.L. / MEDILINE EXIM S.R.L. / ECOGREEN CONSTRUCT SRL,700000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),700000,SICAP/OpenTender (valori pe atribuire),175000,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport si eliminare deseuri",90524400,2022-10-09,23.7,2024-09-29,"SICAP/OpenTender (durata publicata, zile)",,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare,suma loturi; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),SICAP anunt nr. CAN1034553
SCN1107550,NU,SPITAL MUNICIPAL RAMNICU SARAT,STERICYCLE ROMANIA S.R.L.,535050,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),535050,SICAP/OpenTender (valori pe atribuire),535050,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare,transport si eliminare finala a deseurilor medicale",90524400,2022-10-09,23.7,2024-09-29,"SICAP/OpenTender (durata publicata, zile)",,,inregistrarea SICAP contine un rand total si randuri pe loturi; totalul o singura data,SICAP anunt nr. SCN1107550
687286-2023,DA,SPITALUL CLINIC DE URGENTA SF. PANTELIMON,DEMECO S.R.L. / SERVICII SALUBRITATE BUCURESTI,12303000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),8110206,TED F03 (II.1.7 valoarea totala a achizitiei),12303000,TED F02 (valoare estimata totala),,DA,"SERVICII COLECTARE, TRANSPORT SI ELIMINARE FINALA A DESEURILOR",90524400,2022-11-01,36,2025-11-01,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 265523-2022, CN1042641",https://ted.europa.eu/en/notice/-/detail/687286-2023
CAN1091990,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,280440,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),280440,SICAP/OpenTender (valori pe atribuire),280440,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, DE TRANSPORT ȘI DE ELIMINARE A DEȘEURILOR SPITALICEȘTI IV",90524400,2022-11-16,24,2024-11-16,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-03-06 (CAN1099072), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1091990
329146-2023,DA,Spitalul Clinic Judetean de Urgenta Craiova,DIVERS ECO TECH,1305600,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),862080,TED F03 (II.1.7 valoarea totala a achizitiei),1305600,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, de transport şi de eliminare a deşeurilor spitaliceşti inclusiv furnizare ambalaje de colectare(deseuri nepericuloase",90524400,2022-12-28,24,2024-12-28,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-12-17 (563533-2025), inainte de expirarea calculata => probabil inlocuit","titlul indica deseuri NEPERICULOASE (CPV 90524x publicat de autoritate); data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 544199-2022, CN1047778",https://ted.europa.eu/en/notice/-/detail/329146-2023
CAN1095596,NU,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",STERICYCLE ROMANIA S.R.L.,47600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),47600,SICAP/OpenTender (valori pe atribuire),,,,,,90524400,2023-01-09,24,2025-01-09,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-02-20 (CAN1098044), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1095596
